id,date,label,value
"1,469",2014-07-24,BTC / USD,603.8209
"1,470",2014-07-25,BTC / USD,602.8812
"1,471",2014-07-26,BTC / USD,595.9570
"1,472",2014-07-27,BTC / USD,591.9598
"1,473",2014-07-28,BTC / USD,589.3779
"1,474",2014-07-29,BTC / USD,585.1045
"1,475",2014-07-30,BTC / USD,563.3471
"1,476",2014-07-31,BTC / USD,582.0377
"1,477",2014-08-01,BTC / USD,598.2000
"1,478",2014-08-02,BTC / USD,589.3060
"1,479",2014-08-03,BTC / USD,586.4895
"1,480",2014-08-04,BTC / USD,588.4793
"1,481",2014-08-05,BTC / USD,580.3410
"1,482",2014-08-06,BTC / USD,582.4165
"1,483",2014-08-07,BTC / USD,584.8125
"1,484",2014-08-08,BTC / USD,588.7881
"1,485",2014-08-09,BTC / USD,589.2421
"1,486",2014-08-10,BTC / USD,590.7858
"1,487",2014-08-11,BTC / USD,573.9565
"1,488",2014-08-12,BTC / USD,567.8312
"1,489",2014-08-13,BTC / USD,549.7903
"1,490",2014-08-14,BTC / USD,507.3870
"1,491",2014-08-15,BTC / USD,501.2377
"1,492",2014-08-16,BTC / USD,522.7481
"1,493",2014-08-17,BTC / USD,498.2256
"1,494",2014-08-18,BTC / USD,473.2157
"1,495",2014-08-19,BTC / USD,491.0069
"1,496",2014-08-20,BTC / USD,518.0241
"1,497",2014-08-21,BTC / USD,520.3913
"1,498",2014-08-22,BTC / USD,514.7949
"1,499",2014-08-23,BTC / USD,496.1903
"1,500",2014-08-24,BTC / USD,507.6441
"1,501",2014-08-25,BTC / USD,503.1851
"1,502",2014-08-26,BTC / USD,513.6217
"1,503",2014-08-27,BTC / USD,511.7922
"1,504",2014-08-28,BTC / USD,506.5382
"1,505",2014-08-29,BTC / USD,509.0455
"1,506",2014-08-30,BTC / USD,501.0018
"1,507",2014-08-31,BTC / USD,478.8789
"1,508",2014-09-01,BTC / USD,475.3466
"1,509",2014-09-02,BTC / USD,473.8034
"1,510",2014-09-03,BTC / USD,474.5442
"1,511",2014-09-04,BTC / USD,488.6075
"1,512",2014-09-05,BTC / USD,477.6421
"1,513",2014-09-06,BTC / USD,479.7417
"1,514",2014-09-07,BTC / USD,476.1197
"1,515",2014-09-08,BTC / USD,468.0305
"1,516",2014-09-09,BTC / USD,473.3757
"1,517",2014-09-10,BTC / USD,477.6074
"1,518",2014-09-11,BTC / USD,477.4139
"1,519",2014-09-12,BTC / USD,474.1974
"1,520",2014-09-13,BTC / USD,477.1275
"1,521",2014-09-14,BTC / USD,474.6063
"1,522",2014-09-15,BTC / USD,469.5715
"1,523",2014-09-16,BTC / USD,463.2017
"1,524",2014-09-17,BTC / USD,452.3291
"1,525",2014-09-18,BTC / USD,425.6686
"1,526",2014-09-19,BTC / USD,395.7377
"1,527",2014-09-20,BTC / USD,410.7152
"1,528",2014-09-21,BTC / USD,400.4654
"1,529",2014-09-22,BTC / USD,399.1341
"1,530",2014-09-23,BTC / USD,439.4157
"1,531",2014-09-24,BTC / USD,423.5680
"1,532",2014-09-25,BTC / USD,409.3475
"1,533",2014-09-26,BTC / USD,404.5742
"1,534",2014-09-27,BTC / USD,400.6865
"1,535",2014-09-28,BTC / USD,375.3032
"1,536",2014-09-29,BTC / USD,373.9906
"1,537",2014-09-30,BTC / USD,390.1871
"1,538",2014-10-01,BTC / USD,383.9437
"1,539",2014-10-02,BTC / USD,375.4928
"1,540",2014-10-03,BTC / USD,357.3630
"1,541",2014-10-04,BTC / USD,326.6425
"1,542",2014-10-05,BTC / USD,323.0550
"1,543",2014-10-06,BTC / USD,328.0492
"1,544",2014-10-07,BTC / USD,334.4042
"1,545",2014-10-08,BTC / USD,355.9922
"1,546",2014-10-09,BTC / USD,364.5562
"1,547",2014-10-10,BTC / USD,360.9387
"1,548",2014-10-11,BTC / USD,362.4327
"1,549",2014-10-12,BTC / USD,379.5442
"1,550",2014-10-13,BTC / USD,392.3255
"1,551",2014-10-14,BTC / USD,402.4286
"1,552",2014-10-15,BTC / USD,394.0945
"1,553",2014-10-16,BTC / USD,383.0853
"1,554",2014-10-17,BTC / USD,383.0609
"1,555",2014-10-18,BTC / USD,390.7538
"1,556",2014-10-19,BTC / USD,388.5759
"1,557",2014-10-20,BTC / USD,381.3568
"1,558",2014-10-21,BTC / USD,385.8461
"1,559",2014-10-22,BTC / USD,382.4363
"1,560",2014-10-23,BTC / USD,356.5662
"1,561",2014-10-24,BTC / USD,358.1904
"1,562",2014-10-25,BTC / USD,348.1574
"1,563",2014-10-26,BTC / USD,355.0215
"1,564",2014-10-27,BTC / USD,350.9832
"1,565",2014-10-28,BTC / USD,355.7740
"1,566",2014-10-29,BTC / USD,335.0933
"1,567",2014-10-30,BTC / USD,346.1215
"1,568",2014-10-31,BTC / USD,337.8134
"1,569",2014-11-01,BTC / USD,324.5735
"1,570",2014-11-02,BTC / USD,324.3658
"1,571",2014-11-03,BTC / USD,325.9659
"1,572",2014-11-04,BTC / USD,330.0775
"1,573",2014-11-05,BTC / USD,338.0022
"1,574",2014-11-06,BTC / USD,349.9122
"1,575",2014-11-07,BTC / USD,342.1350
"1,576",2014-11-08,BTC / USD,345.7463
"1,577",2014-11-09,BTC / USD,365.5638
"1,578",2014-11-10,BTC / USD,365.8704
"1,579",2014-11-11,BTC / USD,369.8150
"1,580",2014-11-12,BTC / USD,424.3661
"1,581",2014-11-13,BTC / USD,420.4748
"1,582",2014-11-14,BTC / USD,399.5006
"1,583",2014-11-15,BTC / USD,376.6290
"1,584",2014-11-16,BTC / USD,389.7978
"1,585",2014-11-17,BTC / USD,388.3580
"1,586",2014-11-18,BTC / USD,375.0893
"1,587",2014-11-19,BTC / USD,378.8960
"1,588",2014-11-20,BTC / USD,356.4627
"1,589",2014-11-21,BTC / USD,350.4623
"1,590",2014-11-22,BTC / USD,353.3112
"1,591",2014-11-23,BTC / USD,367.6991
"1,592",2014-11-24,BTC / USD,375.8526
"1,593",2014-11-25,BTC / USD,376.5900
"1,594",2014-11-26,BTC / USD,367.5576
"1,595",2014-11-27,BTC / USD,369.6543
"1,596",2014-11-28,BTC / USD,376.8495
"1,597",2014-11-29,BTC / USD,375.8847
"1,598",2014-11-30,BTC / USD,376.6815
"1,599",2014-12-01,BTC / USD,376.6290
"1,600",2014-12-02,BTC / USD,379.0694
"1,601",2014-12-03,BTC / USD,375.5560
"1,602",2014-12-04,BTC / USD,369.1947
"1,603",2014-12-05,BTC / USD,376.0000
"1,604",2014-12-06,BTC / USD,375.0180
"1,605",2014-12-07,BTC / USD,377.1458
"1,606",2014-12-08,BTC / USD,361.6343
"1,607",2014-12-09,BTC / USD,351.9085
"1,608",2014-12-10,BTC / USD,346.9597
"1,609",2014-12-11,BTC / USD,348.9219
"1,610",2014-12-12,BTC / USD,352.8697
"1,611",2014-12-13,BTC / USD,350.9615
"1,612",2014-12-14,BTC / USD,357.1419
"1,613",2014-12-15,BTC / USD,348.0819
"1,614",2014-12-16,BTC / USD,328.9011
"1,615",2014-12-17,BTC / USD,321.5985
"1,616",2014-12-18,BTC / USD,312.2818
"1,617",2014-12-19,BTC / USD,318.5441
"1,618",2014-12-20,BTC / USD,331.4905
"1,619",2014-12-21,BTC / USD,320.5568
"1,620",2014-12-22,BTC / USD,331.9979
"1,621",2014-12-23,BTC / USD,336.5222
"1,622",2014-12-24,BTC / USD,322.5220
"1,623",2014-12-25,BTC / USD,319.6933
"1,624",2014-12-26,BTC / USD,329.3123
"1,625",2014-12-27,BTC / USD,316.2094
"1,626",2014-12-28,BTC / USD,317.5940
"1,627",2014-12-29,BTC / USD,312.4585
"1,628",2014-12-30,BTC / USD,311.4300
"1,629",2014-12-31,BTC / USD,320.9927
"1,630",2015-01-01,BTC / USD,314.0255
"1,631",2015-01-02,BTC / USD,315.6872
"1,632",2015-01-03,BTC / USD,283.0065
"1,633",2015-01-04,BTC / USD,263.8079
"1,634",2015-01-05,BTC / USD,276.8000
"1,635",2015-01-06,BTC / USD,276.8000
"1,636",2015-01-07,BTC / USD,276.8000
"1,637",2015-01-08,BTC / USD,284.2775
"1,638",2015-01-09,BTC / USD,293.9565
"1,639",2015-01-10,BTC / USD,275.1789
"1,640",2015-01-11,BTC / USD,265.1046
"1,641",2015-01-12,BTC / USD,267.0092
"1,642",2015-01-13,BTC / USD,226.2315
"1,643",2015-01-14,BTC / USD,172.2093
"1,644",2015-01-15,BTC / USD,210.2221
"1,645",2015-01-16,BTC / USD,207.4008
"1,646",2015-01-17,BTC / USD,199.7134
"1,647",2015-01-18,BTC / USD,211.9333
"1,648",2015-01-19,BTC / USD,216.2135
"1,649",2015-01-20,BTC / USD,211.2144
"1,650",2015-01-21,BTC / USD,227.3673
"1,651",2015-01-22,BTC / USD,233.0833
"1,652",2015-01-23,BTC / USD,233.6469
"1,653",2015-01-24,BTC / USD,249.3475
"1,654",2015-01-25,BTC / USD,254.5662
"1,655",2015-01-26,BTC / USD,274.3673
"1,656",2015-01-27,BTC / USD,263.8567
"1,657",2015-01-28,BTC / USD,235.5267
"1,658",2015-01-29,BTC / USD,235.3780
"1,659",2015-01-30,BTC / USD,228.4715
"1,660",2015-01-31,BTC / USD,218.1833
"1,661",2015-02-01,BTC / USD,227.6223
"1,662",2015-02-02,BTC / USD,237.9709
"1,663",2015-02-03,BTC / USD,227.6792
"1,664",2015-02-04,BTC / USD,227.0802
"1,665",2015-02-05,BTC / USD,216.8558
"1,666",2015-02-06,BTC / USD,222.7840
"1,667",2015-02-07,BTC / USD,229.0019
"1,668",2015-02-08,BTC / USD,223.9637
"1,669",2015-02-09,BTC / USD,221.0042
"1,670",2015-02-10,BTC / USD,220.6004
"1,671",2015-02-11,BTC / USD,219.7285
"1,672",2015-02-12,BTC / USD,222.8289
"1,673",2015-02-13,BTC / USD,236.8050
"1,674",2015-02-14,BTC / USD,257.0310
"1,675",2015-02-15,BTC / USD,235.0458
"1,676",2015-02-16,BTC / USD,234.5257
"1,677",2015-02-17,BTC / USD,244.7022
"1,678",2015-02-18,BTC / USD,237.4603
"1,679",2015-02-19,BTC / USD,241.4601
"1,680",2015-02-20,BTC / USD,245.3421
"1,681",2015-02-21,BTC / USD,245.5786
"1,682",2015-02-22,BTC / USD,236.4573
"1,683",2015-02-23,BTC / USD,239.2251
"1,684",2015-02-24,BTC / USD,239.8410
"1,685",2015-02-25,BTC / USD,238.1139
"1,686",2015-02-26,BTC / USD,237.0798
"1,687",2015-02-27,BTC / USD,253.8269
"1,688",2015-02-28,BTC / USD,253.6915
"1,689",2015-03-01,BTC / USD,258.7271
"1,690",2015-03-02,BTC / USD,276.0928
"1,691",2015-03-03,BTC / USD,282.4761
"1,692",2015-03-04,BTC / USD,272.0490
"1,693",2015-03-05,BTC / USD,275.7988
"1,694",2015-03-06,BTC / USD,273.0492
"1,695",2015-03-07,BTC / USD,276.8781
"1,696",2015-03-08,BTC / USD,275.2791
"1,697",2015-03-09,BTC / USD,288.2142
"1,698",2015-03-10,BTC / USD,292.4491
"1,699",2015-03-11,BTC / USD,296.5325
"1,700",2015-03-12,BTC / USD,295.8482
"1,701",2015-03-13,BTC / USD,285.6383
"1,702",2015-03-14,BTC / USD,283.2460
"1,703",2015-03-15,BTC / USD,287.2992
"1,704",2015-03-16,BTC / USD,291.3481
"1,705",2015-03-17,BTC / USD,286.2368
"1,706",2015-03-18,BTC / USD,258.1945
"1,707",2015-03-19,BTC / USD,262.2621
"1,708",2015-03-20,BTC / USD,263.0544
"1,709",2015-03-21,BTC / USD,261.3618
"1,710",2015-03-22,BTC / USD,268.2085
"1,711",2015-03-23,BTC / USD,266.2329
"1,712",2015-03-24,BTC / USD,245.6739
"1,713",2015-03-25,BTC / USD,246.8943
"1,714",2015-03-26,BTC / USD,249.5702
"1,715",2015-03-27,BTC / USD,247.8728
"1,716",2015-03-28,BTC / USD,253.4001
"1,717",2015-03-29,BTC / USD,243.3137
"1,718",2015-03-30,BTC / USD,248.4274
"1,719",2015-03-31,BTC / USD,244.5766
"1,720",2015-04-01,BTC / USD,247.6330
"1,721",2015-04-02,BTC / USD,253.9554
"1,722",2015-04-03,BTC / USD,254.8868
"1,723",2015-04-04,BTC / USD,253.9929
"1,724",2015-04-05,BTC / USD,261.2126
"1,725",2015-04-06,BTC / USD,256.4221
"1,726",2015-04-07,BTC / USD,253.9895
"1,727",2015-04-08,BTC / USD,245.8481
"1,728",2015-04-09,BTC / USD,244.6159
"1,729",2015-04-10,BTC / USD,236.5109
"1,730",2015-04-11,BTC / USD,236.7724
"1,731",2015-04-12,BTC / USD,236.4771
"1,732",2015-04-13,BTC / USD,224.9765
"1,733",2015-04-14,BTC / USD,219.3875
"1,734",2015-04-15,BTC / USD,223.8348
"1,735",2015-04-16,BTC / USD,227.8704
"1,736",2015-04-17,BTC / USD,223.0842
"1,737",2015-04-18,BTC / USD,223.5865
"1,738",2015-04-19,BTC / USD,223.5674
"1,739",2015-04-20,BTC / USD,225.2184
"1,740",2015-04-21,BTC / USD,235.5210
"1,741",2015-04-22,BTC / USD,233.7010
"1,742",2015-04-23,BTC / USD,236.1635
"1,743",2015-04-24,BTC / USD,231.0205
"1,744",2015-04-25,BTC / USD,226.5855
"1,745",2015-04-26,BTC / USD,221.0538
"1,746",2015-04-27,BTC / USD,227.4498
"1,747",2015-04-28,BTC / USD,225.3984
"1,748",2015-04-29,BTC / USD,225.6405
"1,749",2015-04-30,BTC / USD,236.7031
"1,750",2015-05-01,BTC / USD,232.7740
"1,751",2015-05-02,BTC / USD,234.4547
"1,752",2015-05-03,BTC / USD,239.8454
"1,753",2015-05-04,BTC / USD,239.2673
"1,754",2015-05-05,BTC / USD,236.2115
"1,755",2015-05-06,BTC / USD,229.6558
"1,756",2015-05-07,BTC / USD,237.4128
"1,757",2015-05-08,BTC / USD,244.3376
"1,758",2015-05-09,BTC / USD,242.6196
"1,759",2015-05-10,BTC / USD,240.8437
"1,760",2015-05-11,BTC / USD,241.6363
"1,761",2015-05-12,BTC / USD,241.3522
"1,762",2015-05-13,BTC / USD,236.3463
"1,763",2015-05-14,BTC / USD,237.2065
"1,764",2015-05-15,BTC / USD,237.8874
"1,765",2015-05-16,BTC / USD,236.3927
"1,766",2015-05-17,BTC / USD,236.6793
"1,767",2015-05-18,BTC / USD,233.5907
"1,768",2015-05-19,BTC / USD,231.9483
"1,769",2015-05-20,BTC / USD,234.3982
"1,770",2015-05-21,BTC / USD,235.6039
"1,771",2015-05-22,BTC / USD,239.8753
"1,772",2015-05-23,BTC / USD,238.7336
"1,773",2015-05-24,BTC / USD,240.2080
"1,774",2015-05-25,BTC / USD,236.5916
"1,775",2015-05-26,BTC / USD,236.2510
"1,776",2015-05-27,BTC / USD,237.0397
"1,777",2015-05-28,BTC / USD,237.1631
"1,778",2015-05-29,BTC / USD,236.4594
"1,779",2015-05-30,BTC / USD,233.4292
"1,780",2015-05-31,BTC / USD,229.8705
"1,781",2015-06-01,BTC / USD,223.5682
"1,782",2015-06-02,BTC / USD,225.4971
"1,783",2015-06-03,BTC / USD,225.5682
"1,784",2015-06-04,BTC / USD,223.9354
"1,785",2015-06-05,BTC / USD,224.5961
"1,786",2015-06-06,BTC / USD,225.0605
"1,787",2015-06-07,BTC / USD,223.5082
"1,788",2015-06-08,BTC / USD,228.7739
"1,789",2015-06-09,BTC / USD,229.0033
"1,790",2015-06-10,BTC / USD,228.5646
"1,791",2015-06-11,BTC / USD,229.3215
"1,792",2015-06-12,BTC / USD,229.3949
"1,793",2015-06-13,BTC / USD,232.9902
"1,794",2015-06-14,BTC / USD,232.2733
"1,795",2015-06-15,BTC / USD,236.5940
"1,796",2015-06-16,BTC / USD,250.8844
"1,797",2015-06-17,BTC / USD,248.9102
"1,798",2015-06-18,BTC / USD,248.9536
"1,799",2015-06-19,BTC / USD,244.4348
"1,800",2015-06-20,BTC / USD,246.0359
"1,801",2015-06-21,BTC / USD,244.2265
"1,802",2015-06-22,BTC / USD,246.9780
"1,803",2015-06-23,BTC / USD,244.3609
"1,804",2015-06-24,BTC / USD,240.1896
"1,805",2015-06-25,BTC / USD,242.4657
"1,806",2015-06-26,BTC / USD,242.9476
"1,807",2015-06-27,BTC / USD,251.4917
"1,808",2015-06-28,BTC / USD,248.8923
"1,809",2015-06-29,BTC / USD,256.9159
"1,810",2015-06-30,BTC / USD,263.2627
"1,811",2015-07-01,BTC / USD,258.3394
"1,812",2015-07-02,BTC / USD,254.7398
"1,813",2015-07-03,BTC / USD,256.2885
"1,814",2015-07-04,BTC / USD,260.3585
"1,815",2015-07-05,BTC / USD,271.6396
"1,816",2015-07-06,BTC / USD,269.0768
"1,817",2015-07-07,BTC / USD,265.8952
"1,818",2015-07-08,BTC / USD,270.6944
"1,819",2015-07-09,BTC / USD,269.4970
"1,820",2015-07-10,BTC / USD,285.9887
"1,821",2015-07-11,BTC / USD,292.3726
"1,822",2015-07-12,BTC / USD,312.0322
"1,823",2015-07-13,BTC / USD,292.8213
"1,824",2015-07-14,BTC / USD,287.3578
"1,825",2015-07-15,BTC / USD,285.5354
"1,826",2015-07-16,BTC / USD,278.4262
"1,827",2015-07-17,BTC / USD,279.9106
"1,828",2015-07-18,BTC / USD,276.9949
"1,829",2015-07-19,BTC / USD,275.3880
"1,830",2015-07-20,BTC / USD,279.7439
"1,831",2015-07-21,BTC / USD,276.9742
"1,832",2015-07-22,BTC / USD,277.8679
"1,833",2015-07-23,BTC / USD,277.2530
"1,834",2015-07-24,BTC / USD,289.1761
"1,835",2015-07-25,BTC / USD,289.1680
"1,836",2015-07-26,BTC / USD,293.1260
"1,837",2015-07-27,BTC / USD,294.2217
"1,838",2015-07-28,BTC / USD,295.1842
"1,839",2015-07-29,BTC / USD,290.1760
"1,840",2015-07-30,BTC / USD,288.1900
"1,841",2015-07-31,BTC / USD,284.8233
"1,842",2015-08-01,BTC / USD,281.5385
"1,843",2015-08-02,BTC / USD,282.2863
"1,844",2015-08-03,BTC / USD,280.8325
"1,845",2015-08-04,BTC / USD,285.1789
"1,846",2015-08-05,BTC / USD,281.7705
"1,847",2015-08-06,BTC / USD,278.3536
"1,848",2015-08-07,BTC / USD,279.4943
"1,849",2015-08-08,BTC / USD,262.0542
"1,850",2015-08-09,BTC / USD,267.5133
"1,851",2015-08-10,BTC / USD,264.7918
"1,852",2015-08-11,BTC / USD,271.7187
"1,853",2015-08-12,BTC / USD,267.3465
"1,854",2015-08-13,BTC / USD,264.5002
"1,855",2015-08-14,BTC / USD,265.9845
"1,856",2015-08-15,BTC / USD,262.3269
"1,857",2015-08-16,BTC / USD,258.4844
"1,858",2015-08-17,BTC / USD,256.6479
"1,859",2015-08-18,BTC / USD,222.3093
"1,860",2015-08-19,BTC / USD,227.4081
"1,861",2015-08-20,BTC / USD,235.5314
"1,862",2015-08-21,BTC / USD,233.0339
"1,863",2015-08-22,BTC / USD,231.0865
"1,864",2015-08-23,BTC / USD,228.8419
"1,865",2015-08-24,BTC / USD,211.0403
"1,866",2015-08-25,BTC / USD,223.1145
"1,867",2015-08-26,BTC / USD,226.1075
"1,868",2015-08-27,BTC / USD,225.5624
"1,869",2015-08-28,BTC / USD,231.5201
"1,870",2015-08-29,BTC / USD,230.1743
"1,871",2015-08-30,BTC / USD,228.8671
"1,872",2015-08-31,BTC / USD,230.5981
"1,873",2015-09-01,BTC / USD,228.0609
"1,874",2015-09-02,BTC / USD,229.3621
"1,875",2015-09-03,BTC / USD,227.2400
"1,876",2015-09-04,BTC / USD,231.2543
"1,877",2015-09-05,BTC / USD,236.0671
"1,878",2015-09-06,BTC / USD,240.6898
"1,879",2015-09-07,BTC / USD,241.0215
"1,880",2015-09-08,BTC / USD,244.2303
"1,881",2015-09-09,BTC / USD,238.6470
"1,882",2015-09-10,BTC / USD,238.6563
"1,883",2015-09-11,BTC / USD,240.7280
"1,884",2015-09-12,BTC / USD,235.3864
"1,885",2015-09-13,BTC / USD,230.2315
"1,886",2015-09-14,BTC / USD,230.6668
"1,887",2015-09-15,BTC / USD,230.1831
"1,888",2015-09-16,BTC / USD,229.2496
"1,889",2015-09-17,BTC / USD,232.7716
"1,890",2015-09-18,BTC / USD,233.4560
"1,891",2015-09-19,BTC / USD,231.7295
"1,892",2015-09-20,BTC / USD,230.6854
"1,893",2015-09-21,BTC / USD,226.6663
"1,894",2015-09-22,BTC / USD,230.6107
"1,895",2015-09-23,BTC / USD,229.8298
"1,896",2015-09-24,BTC / USD,234.4754
"1,897",2015-09-25,BTC / USD,235.2909
"1,898",2015-09-26,BTC / USD,234.5934
"1,899",2015-09-27,BTC / USD,233.1807
"1,900",2015-09-28,BTC / USD,239.4749
"1,901",2015-09-29,BTC / USD,237.0920
"1,902",2015-09-30,BTC / USD,236.8537
"1,903",2015-10-01,BTC / USD,237.8208
"1,904",2015-10-02,BTC / USD,238.1753
"1,905",2015-10-03,BTC / USD,239.5604
"1,906",2015-10-04,BTC / USD,239.3348
"1,907",2015-10-05,BTC / USD,240.7845
"1,908",2015-10-06,BTC / USD,246.7720
"1,909",2015-10-07,BTC / USD,243.3066
"1,910",2015-10-08,BTC / USD,242.9524
"1,911",2015-10-09,BTC / USD,244.4255
"1,912",2015-10-10,BTC / USD,245.9098
"1,913",2015-10-11,BTC / USD,248.9402
"1,914",2015-10-12,BTC / USD,246.2062
"1,915",2015-10-13,BTC / USD,250.0392
"1,916",2015-10-14,BTC / USD,253.1220
"1,917",2015-10-15,BTC / USD,254.6332
"1,918",2015-10-16,BTC / USD,262.7845
"1,919",2015-10-17,BTC / USD,272.5708
"1,920",2015-10-18,BTC / USD,264.1076
"1,921",2015-10-19,BTC / USD,264.3203
"1,922",2015-10-20,BTC / USD,270.7100
"1,923",2015-10-21,BTC / USD,268.2452
"1,924",2015-10-22,BTC / USD,275.5591
"1,925",2015-10-23,BTC / USD,278.6981
"1,926",2015-10-24,BTC / USD,283.6092
"1,927",2015-10-25,BTC / USD,284.2626
"1,928",2015-10-26,BTC / USD,286.8655
"1,929",2015-10-27,BTC / USD,295.2009
"1,930",2015-10-28,BTC / USD,304.8075
"1,931",2015-10-29,BTC / USD,315.2109
"1,932",2015-10-30,BTC / USD,328.9192
"1,933",2015-10-31,BTC / USD,312.1090
"1,934",2015-11-01,BTC / USD,328.4882
"1,935",2015-11-02,BTC / USD,362.9530
"1,936",2015-11-03,BTC / USD,403.6076
"1,937",2015-11-04,BTC / USD,408.4032
"1,938",2015-11-05,BTC / USD,385.7126
"1,939",2015-11-06,BTC / USD,374.4414
"1,940",2015-11-07,BTC / USD,385.7627
"1,941",2015-11-08,BTC / USD,372.8670
"1,942",2015-11-09,BTC / USD,378.9506
"1,943",2015-11-10,BTC / USD,335.7964
"1,944",2015-11-11,BTC / USD,310.2310
"1,945",2015-11-12,BTC / USD,338.6393
"1,946",2015-11-13,BTC / USD,337.0562
"1,947",2015-11-14,BTC / USD,333.4391
"1,948",2015-11-15,BTC / USD,320.3207
"1,949",2015-11-16,BTC / USD,331.7086
"1,950",2015-11-17,BTC / USD,336.2706
"1,951",2015-11-18,BTC / USD,334.7224
"1,952",2015-11-19,BTC / USD,326.5719
"1,953",2015-11-20,BTC / USD,321.8275
"1,954",2015-11-21,BTC / USD,326.3388
"1,955",2015-11-22,BTC / USD,323.8078
"1,956",2015-11-23,BTC / USD,323.1121
"1,957",2015-11-24,BTC / USD,320.2787
"1,958",2015-11-25,BTC / USD,328.9571
"1,959",2015-11-26,BTC / USD,352.9816
"1,960",2015-11-27,BTC / USD,357.7679
"1,961",2015-11-28,BTC / USD,356.5316
"1,962",2015-11-29,BTC / USD,371.5606
"1,963",2015-11-30,BTC / USD,376.9797
"1,964",2015-12-01,BTC / USD,362.9135
"1,965",2015-12-02,BTC / USD,359.3657
"1,966",2015-12-03,BTC / USD,361.4881
"1,967",2015-12-04,BTC / USD,363.6694
"1,968",2015-12-05,BTC / USD,387.8975
"1,969",2015-12-06,BTC / USD,387.6738
"1,970",2015-12-07,BTC / USD,394.8158
"1,971",2015-12-08,BTC / USD,416.9437
"1,972",2015-12-09,BTC / USD,417.5696
"1,973",2015-12-10,BTC / USD,415.3994
"1,974",2015-12-11,BTC / USD,453.1306
"1,975",2015-12-12,BTC / USD,436.7530
"1,976",2015-12-13,BTC / USD,433.3545
"1,977",2015-12-14,BTC / USD,443.8591
"1,978",2015-12-15,BTC / USD,463.9823
"1,979",2015-12-16,BTC / USD,454.0653
"1,980",2015-12-17,BTC / USD,455.8338
"1,981",2015-12-18,BTC / USD,463.1291
"1,982",2015-12-19,BTC / USD,461.4416
"1,983",2015-12-20,BTC / USD,442.2988
"1,984",2015-12-21,BTC / USD,437.2047
"1,985",2015-12-22,BTC / USD,434.6732
"1,986",2015-12-23,BTC / USD,442.4148
"1,987",2015-12-24,BTC / USD,455.7401
"1,988",2015-12-25,BTC / USD,455.8559
"1,989",2015-12-26,BTC / USD,418.4737
"1,990",2015-12-27,BTC / USD,422.2507
"1,991",2015-12-28,BTC / USD,421.6523
"1,992",2015-12-29,BTC / USD,432.9424
"1,993",2015-12-30,BTC / USD,426.9733
"1,994",2015-12-31,BTC / USD,430.2114
"1,995",2016-01-01,BTC / USD,434.8840
"1,996",2016-01-02,BTC / USD,434.9224
"1,997",2016-01-03,BTC / USD,430.9998
"1,998",2016-01-04,BTC / USD,433.9020
"1,999",2016-01-05,BTC / USD,433.1666
"2,000",2016-01-06,BTC / USD,429.9253
"2,001",2016-01-07,BTC / USD,458.7099
"2,002",2016-01-08,BTC / USD,454.0533
"2,003",2016-01-09,BTC / USD,449.6972
"2,004",2016-01-10,BTC / USD,448.9536
"2,005",2016-01-11,BTC / USD,448.6952
"2,006",2016-01-12,BTC / USD,435.4856
"2,007",2016-01-13,BTC / USD,432.6578
"2,008",2016-01-14,BTC / USD,430.0250
"2,009",2016-01-15,BTC / USD,362.4306
"2,010",2016-01-16,BTC / USD,388.1882
"2,011",2016-01-17,BTC / USD,379.1487
"2,012",2016-01-18,BTC / USD,384.9289
"2,013",2016-01-19,BTC / USD,376.7663
"2,014",2016-01-20,BTC / USD,419.2253
"2,015",2016-01-21,BTC / USD,409.2681
"2,016",2016-01-22,BTC / USD,383.2949
"2,017",2016-01-23,BTC / USD,386.9159
"2,018",2016-01-24,BTC / USD,402.8011
"2,019",2016-01-25,BTC / USD,391.1213
"2,020",2016-01-26,BTC / USD,391.6668
"2,021",2016-01-27,BTC / USD,394.4467
"2,022",2016-01-28,BTC / USD,379.7506
"2,023",2016-01-29,BTC / USD,378.6405
"2,024",2016-01-30,BTC / USD,377.3489
"2,025",2016-01-31,BTC / USD,367.9509
"2,026",2016-02-01,BTC / USD,371.3705
"2,027",2016-02-02,BTC / USD,372.9623
"2,028",2016-02-03,BTC / USD,368.5349
"2,029",2016-02-04,BTC / USD,388.0950
"2,030",2016-02-05,BTC / USD,383.9341
"2,031",2016-02-06,BTC / USD,375.2274
"2,032",2016-02-07,BTC / USD,376.4286
"2,033",2016-02-08,BTC / USD,371.2169
"2,034",2016-02-09,BTC / USD,372.7624
"2,035",2016-02-10,BTC / USD,378.9517
"2,036",2016-02-11,BTC / USD,378.1484
"2,037",2016-02-12,BTC / USD,382.3921
"2,038",2016-02-13,BTC / USD,390.6504
"2,039",2016-02-14,BTC / USD,406.5741
"2,040",2016-02-15,BTC / USD,398.8082
"2,041",2016-02-16,BTC / USD,407.2382
"2,042",2016-02-17,BTC / USD,414.8979
"2,043",2016-02-18,BTC / USD,421.1657
"2,044",2016-02-19,BTC / USD,420.4435
"2,045",2016-02-20,BTC / USD,434.6179
"2,046",2016-02-21,BTC / USD,438.4724
"2,047",2016-02-22,BTC / USD,437.4890
"2,048",2016-02-23,BTC / USD,419.6102
"2,049",2016-02-24,BTC / USD,423.8513
"2,050",2016-02-25,BTC / USD,423.5094
"2,051",2016-02-26,BTC / USD,430.6720
